cnpj,razao_social,nome_fantasia,cep,endereco,bairro,cidade,uf,telefone,whatsapp,canal_preferencial,latitude,longitude,ativo,service_radius_km,prioridade,atende_empresarial,atende_residencial
05646748000694,UCHOA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05646748000260,UCHOA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05646748000341,UCHOA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
10587413,V DE PAULO MAGALHAES FILHO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05581887000253,VICOSA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05581887000172,VICOSA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
48541713,VITAL COMERCIO VAREJISTA DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
03620926000178,VITORIA COMERCIO VAREJISTA DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
06026402000141,V PINHEIRO DE QUEIROZ EIRELI,,,,,,,,,,,,True,,0,True,True
03203216000142,W H COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
06420715000260,A A ARAUJO LTDA,,,,,,,,,,,,True,,0,True,True
21318913,A CARLOS ALVES DE SOUSA,,,,,,,,,,,,True,,0,True,True
56823713,A D N SILVA DISTRIBUIDORA LTDA,,,,,,,,,,,,True,,0,True,True
10195413,A DO NASCIMENTO BARRETO,,,,,,,,,,,,True,,0,True,True
16985413,A J F DOS SANTOS LTDA,,,,,,,,,,,,True,,0,True,True
43897213,A LEOMARQUE PEREIRA SILVA LTDA,,,,,,,,,,,,True,,0,True,True
01972305000128,A LIMA MARTINS E CIA LTDA,,,,,,,,,,,,True,,0,True,True
40809613,AMAZONIA CONSTRUCOES E COMERCIO LTDA,,,,,,,,,,,,True,,0,True,True
30670513,A P ASSUNCAO ARAUJO LTDA,,,,,,,,,,,,True,,0,True,True
30670513,A P ASSUNCAO ARAUJO LTDA,,,,,,,,,,,,True,,0,True,True
24792913,A RIBEIRO CARNEIRO LTDA,,,,,,,,,,,,True,,0,True,True
24792913,A RIBEIRO CARNEIRO LTDA,,,,,,,,,,,,True,,0,True,True
27357613,A S RODRIGUES COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
07972505000167,AUTO POSTO HP LTDA,,,,,,,,,,,,True,,0,True,True
05656843000326,AUTO POSTO NOELE LTDA,,,,,,,,,,,,True,,0,True,True
05656843000679,AUTO POSTO NOELE LTDA,,,,,,,,,,,,True,,0,True,True
426413,AUTO POSTO VANS LTDA,,,,,,,,,,,,True,,0,True,True
06346650000170,A V A REVENDEDORA DE GAS E BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
11806813,BENTO DINIZ MAMEDES LIMA,,,,,,,,,,,,True,,0,True,True
43547313,BIG GAS LTDA,,,,,,,,,,,,True,,0,True,True
43547313,BIG GAS LTDA,,,,,,,,,,,,True,,0,True,True
43547313,BIG GAS LTDA,,,,,,,,,,,,True,,0,True,True
04817016000142,BOA VISTA GAS LTDA,,,,,,,,,,,,True,,0,True,True
23209313,C A PESSOA DE MORAES,,,,,,,,,,,,True,,0,True,True
11977413,CARLOS ALVES DE MOURA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
23037713,CARONE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
23037713,CARONE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
23037713,CARONE COMBUSTIVEIS LTDA,,,,,,,,,,,,True,,0,True,True
06165921000190,CENTERGAS COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
12920213,C F BANDEIRA CARVALHO,,,,,,,,,,,,True,,0,True,True
12143313,CHAMA DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
06759181000110,CHAMA GAS LTDA,,,,,,,,,,,,True,,0,True,True
06759181000200,CHAMA GAS LTDA,,,,,,,,,,,,True,,0,True,True
40183213,C L DISTRIBUIDORA LTDA,,,,,,,,,,,,True,,0,True,True
40183213,C L DISTRIBUIDORA LTDA,,,,,,,,,,,,True,,0,True,True
63433213,COMERCIAL CIDADE LTDA,,,,,,,,,,,,True,,0,True,True
63433213,COMERCIAL CIDADE LTDA,,,,,,,,,,,,True,,0,True,True
63433213,COMERCIAL CIDADE LTDA,,,,,,,,,,,,True,,0,True,True
27920813,COROADINHO GAS GLP LTDA,,,,,,,,,,,,True,,0,True,True
18821913,C R C BARROSO E CIA LTDA,,,,,,,,,,,,True,,0,True,True
18821913,C R C BARROSO E CIA LTDA,,,,,,,,,,,,True,,0,True,True
18821913,C R C BARROSO E CIA LTDA,,,,,,,,,,,,True,,0,True,True
10142113,DG DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
34517813,DM CARVALHO COMERCIO E TRANSPORTES LTDA,,,,,,,,,,,,True,,0,True,True
41166213,DOMINGOS DE JESUS CAMPOS MARTINS,,,,,,,,,,,,True,,0,True,True
17335113,E C V MELO COMERCIO,,,,,,,,,,,,True,,0,True,True
36380413,EDIVALDO FRANCISCO COSTA LIMA JUNIOR EIRELI,,,,,,,,,,,,True,,0,True,True
04437944000181,E L DE SOUSA COMERCIO E CONSTRUCAO,,,,,,,,,,,,True,,0,True,True
07635861000195,E P SILVA,,,,,,,,,,,,True,,0,True,True
06250424000352,E R GOMES,,,,,,,,,,,,True,,0,True,True
06250424000190,E R GOMES,,,,,,,,,,,,True,,0,True,True
4117113,E R MOURA COMERCIO E SERVICOS,,,,,,,,,,,,True,,0,True,True
3809413,FABRICIA COSTA DA SILVA LISBOA,,,,,,,,,,,,True,,0,True,True
06365969002510,FAZENDAS MAGNOLIA LTDA,,,,,,,,,,,,True,,0,True,True
06365969001890,FAZENDAS MAGNOLIA LTDA,,,,,,,,,,,,True,,0,True,True
06365969002781,FAZENDAS MAGNOLIA LTDA,,,,,,,,,,,,True,,0,True,True
06365969002358,FAZENDAS MAGNOLIA LTDA,,,,,,,,,,,,True,,0,True,True
08817360000192,F B LEAL COMERCIO E CIA LTDA,,,,,,,,,,,,True,,0,True,True
03180674000294,F C MATOS OLIVEIRA LTDA,,,,,,,,,,,,True,,0,True,True
34518613,F DE V M COSTA,,,,,,,,,,,,True,,0,True,True
12395913,F J PEREIRA,,,,,,,,,,,,True,,0,True,True
19309313,F L DA FONSECA NETO LTDA,,,,,,,,,,,,True,,0,True,True
19309313,F L DA FONSECA NETO LTDA,,,,,,,,,,,,True,,0,True,True
35216613,FORTEGAZ COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
35216613,FORTEGAZ COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
3791513,FRANCINALDO CUNHA DE OLIVEIRA LTDA,,,,,,,,,,,,True,,0,True,True
08755964000232,FRANCISCO NETO RODRIGUES DE SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
13795213,FURTADO E PENHA LTDA,,,,,,,,,,,,True,,0,True,True
11544313,G10 COMERCIO DE GAS E SERVICOS LTDA,,,,,,,,,,,,True,,0,True,True
28142113,G B B COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
28142113,G B B COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
28142113,G B B COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
28142113,G B B COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
31034713,G B BEZERRA COMERCIO VAREJISTA DE GAS,,,,,,,,,,,,True,,0,True,True
31034713,G B BEZERRA COMERCIO VAREJISTA DE GAS,,,,,,,,,,,,True,,0,True,True
04117489000307,G B DOS REIS COMERCIO,,,,,,,,,,,,True,,0,True,True
04117489000218,G B DOS REIS COMERCIO,,,,,,,,,,,,True,,0,True,True
26064513,G DE BRITO PEREIRA,,,,,,,,,,,,True,,0,True,True
36804313,GISELE NOGUEIRA BARROS 00838986382,,,,,,,,,,,,True,,0,True,True
50738713,G PINTO CUTRIM,,,,,,,,,,,,True,,0,True,True
26547413,HORIZONTE REVENDEDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
28790313,IMPERIO DO GAS LTDA,,,,,,,,,,,,True,,0,True,True
18627713,IMPERIOS DO GAS LTDA,,,,,,,,,,,,True,,0,True,True
51723413,IVAC COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
14288613,IVANGAS COMERCIO DE GLP EIRELI,,,,,,,,,,,,True,,0,True,True
28413313,J A COMECIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
06329381000648,J A FURTADO SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
06329381000567,J A FURTADO SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
06329381000133,J A FURTADO SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
07520666000110,J C RIBEIRO DA SILVA,,,,,,,,,,,,True,,0,True,True
26598813,J D M DA CONCEICAO LTDA,,,,,,,,,,,,True,,0,True,True
04606551000154,J K DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
52990113,JOAO RAFAEL GAS LTDA,,,,,,,,,,,,True,,0,True,True
15727213,J OLIVEIRA SOARES LTDA,,,,,,,,,,,,True,,0,True,True
15727213,J OLIVEIRA SOARES LTDA,,,,,,,,,,,,True,,0,True,True
15727213,J OLIVEIRA SOARES LTDA,,,,,,,,,,,,True,,0,True,True
38160413,JOSE MONTEIRO DA SILVA,,,,,,,,,,,,True,,0,True,True
34789213,J RIBAMAR DE CASTRO,,,,,,,,,,,,True,,0,True,True
07335552000108,J R LIMA RAMALHO JUNIOR,,,,,,,,,,,,True,,0,True,True
08673399000183,J S DA SILVA MATERIAL DE CONSTRUCAO,,,,,,,,,,,,True,,0,True,True
13078113,J S SILVA GAS EIRELI,,,,,,,,,,,,True,,0,True,True
02808744000162,L B COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
39157413,L C FERREIRA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
00055578000145,L DA SILVA DIAS,,,,,,,,,,,,True,,0,True,True
52920713,L F DEPOSITO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05052623000121,LIMA GAZ LTDA,,,,,,,,,,,,True,,0,True,True
48922313,L P DE OLIVEIRA,,,,,,,,,,,,True,,0,True,True
03408686000142,LUCIVAL G DE ABREU,,,,,,,,,,,,True,,0,True,True
05624349000207,M A A SALOMAO LTDA,,,,,,,,,,,,True,,0,True,True
55430913,MANACAS DISTRIBUIDORA DE GAS E AGUA LTDA,,,,,,,,,,,,True,,0,True,True
37033313,MARANHENSE COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
33660913,MARCOS A SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
33660913,MARCOS A SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
06695709000135,MARIO BENDER,,,,,,,,,,,,True,,0,True,True
57062813,MASSA DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
57062813,MASSA DISTRIBUIDORA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
17575213,M CARNEIRO LIMA,,,,,,,,,,,,True,,0,True,True
08188287000641,M CESARIO FILHO,,,,,,,,,,,,True,,0,True,True
08188287000137,M CESARIO FILHO,,,,,,,,,,,,True,,0,True,True
32510413,M DE J DO N DA LUZ,,,,,,,,,,,,True,,0,True,True
23618413,M J MARTINS GOMES,,,,,,,,,,,,True,,0,True,True
54745513,MOURAO COMERCIO DE GAS E BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
1447113,M R C BARBOSA GAS,,,,,,,,,,,,True,,0,True,True
45776513,M S PASSOS LTDA,,,,,,,,,,,,True,,0,True,True
03356319000142,M Z DE MACEDO,,,,,,,,,,,,True,,0,True,True
2833113,NOVOMIX ATACADISTA E VAREJISTA LTDA,,,,,,,,,,,,True,,0,True,True
50436313,OLIMPIO GAS LTDA,,,,,,,,,,,,True,,0,True,True
18100313,P A B SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
08251384000127,PAULO M R MUNIZ,,,,,,,,,,,,True,,0,True,True
30183913,P DA SILVA MARINHO,,,,,,,,,,,,True,,0,True,True
73787513,PORTOS EMPREENDIMENTOS LTDA,,,,,,,,,,,,True,,0,True,True
73787513,PORTOS EMPREENDIMENTOS LTDA,,,,,,,,,,,,True,,0,True,True
29018513,POSTO CARONE LTDA,,,,,,,,,,,,True,,0,True,True
29018513,POSTO CARONE LTDA,,,,,,,,,,,,True,,0,True,True
29018513,POSTO CARONE LTDA,,,,,,,,,,,,True,,0,True,True
29018513,POSTO CARONE LTDA,,,,,,,,,,,,True,,0,True,True
35123413,POSTO MAGNOLIA LTDA,,,,,,,,,,,,True,,0,True,True
35123413,POSTO MAGNOLIA LTDA,,,,,,,,,,,,True,,0,True,True
45073513,PRIME DISTRIBUIDORA DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
19110713,RAINHA DO GAS LTDA,,,,,,,,,,,,True,,0,True,True
08575951000362,RAINNA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
08575951000443,RAINNA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
08575951000281,RAINNA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
08575951000958,RAINNA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
08575951000109,RAINNA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
02170877000156,REVENDEDORA DE GAS BUTANO SAO JOSE LTDA,,,,,,,,,,,,True,,0,True,True
37671913,REVENDEDORA DE GAS CONQUISTA LTDA,,,,,,,,,,,,True,,0,True,True
27276613,RICARDO PEREIRA RUFINO 04434834347,,,,,,,,,,,,True,,0,True,True
08357282000190,R J DERIVADOS DE PETROLEO LTDA,,,,,,,,,,,,True,,0,True,True
4270813,R M MARQUES DA SILVA,,,,,,,,,,,,True,,0,True,True
2615413,R N B DIVINO,,,,,,,,,,,,True,,0,True,True
23603813,R N CANTANHEDE DEPOSITO DE GAS,,,,,,,,,,,,True,,0,True,True
23685813,R RODRIGUES MARTINS,,,,,,,,,,,,True,,0,True,True
47297113,R T R MARTINS,,,,,,,,,,,,True,,0,True,True
21457313,SAMIA GAS REVENDEDORA LTDA,,,,,,,,,,,,True,,0,True,True
21457313,SAMIA GAS REVENDEDORA LTDA,,,,,,,,,,,,True,,0,True,True
21457313,SAMIA GAS REVENDEDORA LTDA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
10587613,SAMUEL LACERDA SILVA,,,,,,,,,,,,True,,0,True,True
07737554001359,SANCAO VERAS E CIA LTDA,,,,,,,,,,,,True,,0,True,True
38125713,SANTA MONICA TRANSPORTES LTDA,,,,,,,,,,,,True,,0,True,True
13009113,SANTOS COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
02824736000290,S C P AGUIAR,,,,,,,,,,,,True,,0,True,True
10578413,S DE B TEIXEIRA,,,,,,,,,,,,True,,0,True,True
20664713,SHOPPING DO GAS LTDA,,,,,,,,,,,,True,,0,True,True
4258113,SOARES PINHEIRO COMERCIO LTDA,,,,,,,,,,,,True,,0,True,True
07490280000102,SOUSA E ALVES LTDA,,,,,,,,,,,,True,,0,True,True
42273313,T DA SILVA SANTOS LTDA,,,,,,,,,,,,True,,0,True,True
49297313,TOP GAS E COMERCIO LTDA,,,,,,,,,,,,True,,0,True,True
40819113,V FERREIRA COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
38232413,VG GAS LTDA,,,,,,,,,,,,True,,0,True,True
46118613,VILA GAS LTDA,,,,,,,,,,,,True,,0,True,True
34615413,W A DE SOUSA,,,,,,,,,,,,True,,0,True,True
50523313,W J DA C GONCALVES LTDA,,,,,,,,,,,,True,,0,True,True
43369113,WK COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
43369113,WK COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
42504713,W L RODRIGUES LINS LTDA,,,,,,,,,,,,True,,0,True,True
54158613,W P CABRAL LTDA,,,,,,,,,,,,True,,0,True,True
08195134000117,A A DE MACEDO,,,,,,,,,,,,True,,0,True,True
39248213,A AQUILES PEREIRA DA SILVA,,,,,,,,,,,,True,,0,True,True
63337113,A. COSTA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
23828713,A DE M MACEDO COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
12201913,A E M GAS E MATERIAL DE CONSTRUCOES LTDA,,,,,,,,,,,,True,,0,True,True
12201913,A E M GAS E MATERIAL DE CONSTRUCOES LTDA,,,,,,,,,,,,True,,0,True,True
42177113,A E R MACEDO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
22897313,A IBIAPINA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
311913,A L SANTOS VIEIRA COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
50684913,A LUIZ SANTOS VIEIRA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
24071413,A M LOPES MINIMERCADO,,,,,,,,,,,,True,,0,True,True
2893213,ANTONIO ESTEVAO DE SOUSA FILHO,,,,,,,,,,,,True,,0,True,True
50422713,ARAUJO E SOUSA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
32623413,ASSUNCAO E MOURA LTDA,,,,,,,,,,,,True,,0,True,True
10693513,AUTO POSTO SANTA CRUZ,,,,,,,,,,,,True,,0,True,True
58469113,B DE OLIVEIRA SOUZA LEAO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
28899213,BRENO ALVES DE MESQUITA,,,,,,,,,,,,True,,0,True,True
23688113,BRITO E SILVA COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
23688113,BRITO E SILVA COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
23688113,BRITO E SILVA COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
03465907000114,B. ROCHA SANTOS,,,,,,,,,,,,True,,0,True,True
40668713,CARLEANE DIONIZIO MOURA EIRELI,,,,,,,,,,,,True,,0,True,True
11977413,CARLOS ALVES DE MOURA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
11977413,CARLOS ALVES DE MOURA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
07697253000105,CARVALHO E FERREIRA LTDA,,,,,,,,,,,,True,,0,True,True
30130813,CARVALHO GAS LTDA,,,,,,,,,,,,True,,0,True,True
49405913,CEGONHA GAS LTDA,,,,,,,,,,,,True,,0,True,True
20668913,CELSO DA COSTA SANTOS,,,,,,,,,,,,True,,0,True,True
32124313,CERTER GAS CASTELENSE LTDA,,,,,,,,,,,,True,,0,True,True
12920213,C F BANDEIRA CARVALHO,,,,,,,,,,,,True,,0,True,True
33518513,CLECIO MARCOS ELOI CAVALCANTE,,,,,,,,,,,,True,,0,True,True
06511885000927,COMERCIO CARVALHO LTDA,,,,,,,,,,,,True,,0,True,True
06511885001060,COMERCIO CARVALHO LTDA,,,,,,,,,,,,True,,0,True,True
06511885000250,COMERCIO CARVALHO LTDA,,,,,,,,,,,,True,,0,True,True
56890713,DEPOSITO DE GAS O GALEGO LTDA,,,,,,,,,,,,True,,0,True,True
33817813,DIEGO GAS E SERV GAS LTDA,,,,,,,,,,,,True,,0,True,True
02850373000187,DJAMILSON JOSE RODRIGUES,,,,,,,,,,,,True,,0,True,True
22855713,E CLIMACO DA SILVA LTDA,,,,,,,,,,,,True,,0,True,True
03590095000210,E CRISTINA DA SILVA LTDA,,,,,,,,,,,,True,,0,True,True
03590095000139,E CRISTINA DA SILVA LTDA,,,,,,,,,,,,True,,0,True,True
18595313,EDSON CARLOS COSTA - ME,,,,,,,,,,,,True,,0,True,True
07194912000190,E F P DE SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
19350113,EIS ME AQUI COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
05553620000252,ELZANE RIBEIRO DE CARVALHO,,,,,,,,,,,,True,,0,True,True
06157058000120,E M FILHO E CIA LTDA,,,,,,,,,,,,True,,0,True,True
06157058000200,E M FILHO E CIA LTDA,,,,,,,,,,,,True,,0,True,True
21845413,E R MARTINS GAS,,,,,,,,,,,,True,,0,True,True
47270113,ESSENCIAL GAS LTDA,,,,,,,,,,,,True,,0,True,True
32184713,EUROPA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
16731113,EWERTON FERNAND PONTE DE SOUSA,,,,,,,,,,,,True,,0,True,True
26152613,F DAS CHAGAS JOSE RIBEIRO COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
29566313,F E FERNANDES LIMA,,,,,,,,,,,,True,,0,True,True
36233613,FERNANDO MENDES FILHO,,,,,,,,,,,,True,,0,True,True
17142813,F E S SOARES MONTE LTDA,,,,,,,,,,,,True,,0,True,True
15404313,FIGUEIREDO E SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
08414938000160,F. J. COMERCIO DE GLP LTDA,,,,,,,,,,,,True,,0,True,True
15513513,FLORA GAS LTDA,,,,,,,,,,,,True,,0,True,True
02978295000109,F PRADO FILHO,,,,,,,,,,,,True,,0,True,True
08201861000220,FRANCELIO SAMPAIO,,,,,,,,,,,,True,,0,True,True
08201861000301,FRANCELIO SAMPAIO,,,,,,,,,,,,True,,0,True,True
28931413,FRANCISCO DAS CHAGAS ESCORCIO DE BRITO,,,,,,,,,,,,True,,0,True,True
28931413,FRANCISCO DAS CHAGAS ESCORCIO DE BRITO,,,,,,,,,,,,True,,0,True,True
48489213,FRANCISCO W S MENDES COMERCIO,,,,,,,,,,,,True,,0,True,True
26532813,F R DOS S SILVA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
43974313,FROTA PETROLEO II LTDA,,,,,,,,,,,,True,,0,True,True
09207800000152,F S DE ARAUJO JUNIOR,,,,,,,,,,,,True,,0,True,True
396513,GAS BOM PRECO LTDA,,,,,,,,,,,,True,,0,True,True
55634813,GAS CARVALHO LTDA,,,,,,,,,,,,True,,0,True,True
55634813,GAS CARVALHO LTDA,,,,,,,,,,,,True,,0,True,True
55634813,GAS CARVALHO LTDA,,,,,,,,,,,,True,,0,True,True
24228313,GAS HS LTDA,,,,,,,,,,,,True,,0,True,True
11469413,GAS SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
11469413,GAS SOUSA LTDA,,,,,,,,,,,,True,,0,True,True
28142113,G B B COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
28142113,G B B COMERCIO VAREJISTA DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
41863713,GILLIARD DE CASTRO LUZ EIRELI,,,,,,,,,,,,True,,0,True,True
45911513,GILVAN P DOS SANTOS,,,,,,,,,,,,True,,0,True,True
35813,GOMES E LIMA COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
17550113,G. PAZ SOUSA,,,,,,,,,,,,True,,0,True,True
52917313,G R B ARAUJO LTDA,,,,,,,,,,,,True,,0,True,True
53113913,IANNY KARINE MORAIS GOMES,,,,,,,,,,,,True,,0,True,True
00896041000108,I C DA SILVA,,,,,,,,,,,,True,,0,True,True
47995613,IKS COMERCIO E DISTRIBUICAO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
49545513,I K S MACEDO,,,,,,,,,,,,True,,0,True,True
55898813,IMPERIO GAS LTDA,,,,,,,,,,,,True,,0,True,True
10390613,ISADORA C DA SILVA SAMPAIO COMERCIO DE GAS ME,,,,,,,,,,,,True,,0,True,True
10390613,ISADORA C DA SILVA SAMPAIO COMERCIO DE GAS ME,,,,,,,,,,,,True,,0,True,True
73815113,J ALVES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
73815113,J ALVES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
73815113,J ALVES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
73815113,J ALVES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
73815113,J ALVES DA SILVA E CIA LTDA,,,,,,,,,,,,True,,0,True,True
3384713,JARDEL B DA SILVA,,,,,,,,,,,,True,,0,True,True
23621713,J A SILVA MERCADINHO,,,,,,,,,,,,True,,0,True,True
23621713,J A SILVA MERCADINHO,,,,,,,,,,,,True,,0,True,True
23621713,J A SILVA MERCADINHO,,,,,,,,,,,,True,,0,True,True
1688913,J CESAR DA CRUZ E SILVA,,,,,,,,,,,,True,,0,True,True
1688913,J CESAR DA CRUZ E SILVA,,,,,,,,,,,,True,,0,True,True
26579413,JCJ COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
13644713,J DA CRUZ E SILVA,,,,,,,,,,,,True,,0,True,True
13644713,J DA CRUZ E SILVA,,,,,,,,,,,,True,,0,True,True
13644713,J DA CRUZ E SILVA,,,,,,,,,,,,True,,0,True,True
14958313,JEOVANIO PEREIRA DE MOURA,,,,,,,,,,,,True,,0,True,True
57166913,J E W COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
18984113,J. H. S. BRITO,,,,,,,,,,,,True,,0,True,True
17580213,J MARINHOS DOS SANTOS,,,,,,,,,,,,True,,0,True,True
21241813,JO GAS BELA VISTA LTDA,,,,,,,,,,,,True,,0,True,True
51551913,JO GAS LTDA,,,,,,,,,,,,True,,0,True,True
28659813,J OLIVEIRA MAIA COMERCIO DE GAS,,,,,,,,,,,,True,,0,True,True
08998110000104,JOSE FRANCISCO DA SILVA,,,,,,,,,,,,True,,0,True,True
36338113,JOSE WAGNER MACHADO ARAUJO JUNIOR,,,,,,,,,,,,True,,0,True,True
51319413,J P S ROCHA LTDA,,,,,,,,,,,,True,,0,True,True
38145213,JUSSARA MARIA VALENTE AMORIM PIRES DE MOURA EIRELI,,,,,,,,,,,,True,,0,True,True
2717813,J W COELHO DE OLIVEIRA,,,,,,,,,,,,True,,0,True,True
2717813,J W COELHO DE OLIVEIRA,,,,,,,,,,,,True,,0,True,True
3513213,L B DE MACEDO NETO,,,,,,,,,,,,True,,0,True,True
23851213,L E D GAS LTDA,,,,,,,,,,,,True,,0,True,True
32463213,L E M BEBIDAS E GAS LTDA,,,,,,,,,,,,True,,0,True,True
32463213,L E M BEBIDAS E GAS LTDA,,,,,,,,,,,,True,,0,True,True
12249913,LEONARDO B RODRIGUES GAS,,,,,,,,,,,,True,,0,True,True
35718113,L L O DE SOUSA GAS E BEBIDAS LTDA,,,,,,,,,,,,True,,0,True,True
18169813,L MAGALHAES NASCIMENTO,,,,,,,,,,,,True,,0,True,True
00530399000112,LUIZ LIMA DE OLIVEIRA,,,,,,,,,,,,True,,0,True,True
00530399000201,LUIZ LIMA DE OLIVEIRA,,,,,,,,,,,,True,,0,True,True
51601213,MACEDO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
51601213,MACEDO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
51601213,MACEDO COMERCIO DE GAS LTDA,,,,,,,,,,,,True,,0,True,True
